DATE,CO,NO,NO2,O3,T,RH,P,G,PM1.0,PM2.5,PM10,WD,WS
2019-11-18 14:39:00,274.2,9.7,-0.6,24.2,25.8,46.7,1018.4,955.9,0.2,0.4,0.4,216.1,0.0
2019-11-18 14:49:00,264.5,9.2,-2.0,23.8,25.8,46.4,1018.5,947.9,0.1,0.4,0.6,216.4,0.0
2019-11-18 14:59:00,248.4,9.4,-1.7,24.7,25.9,46.2,1018.5,925.5,0.1,0.4,0.8,216.4,0.0
2019-11-18 15:09:00,227.3,7.4,-2.1,21.5,26.0,46.0,1018.5,941.3,0.2,0.5,0.6,216.4,0.0
2019-11-18 15:19:00,358.1,9.3,-1.1,22.7,26.1,45.9,1018.4,928.5,0.2,0.6,0.8,216.4,0.0
2019-11-18 15:29:00,430.1,10.3,-4.6,24.1,26.1,45.3,1018.5,936.2,0.2,0.5,0.6,216.4,0.0
2019-11-18 15:39:00,397.8,10.1,-3.5,26.5,26.2,45.6,1018.4,924.7,0.5,0.5,0.5,216.4,0.0
2019-11-18 15:49:00,338.2,11.8,-4.7,26.9,26.2,45.3,1018.4,940.4,0.4,0.5,0.8,216.4,0.0
2019-11-18 16:00:00,298.1,6.9,-0.8,23.7,26.2,45.4,1018.4,937.2,0.6,1.0,1.5,216.4,0.0
2019-11-18 16:10:00,274.9,7.8,-2.9,23.8,26.3,45.5,1018.5,931.4,0.6,1.1,1.6,216.4,0.0
2019-11-18 16:20:00,267.9,8.9,-2.7,28.8,26.3,45.4,1018.6,924.8,0.6,1.0,1.2,216.4,0.0
2019-11-18 16:30:00,326.2,9.0,-4.0,27.5,26.2,45.6,1018.5,926.2,0.5,1.0,1.1,216.4,0.0
2019-11-18 16:40:00,373.6,7.5,-1.5,29.0,26.1,45.4,1018.6,946.0,0.2,0.5,0.5,216.4,0.0
2019-11-18 16:50:00,449.7,8.1,-0.8,25.7,26.1,45.6,1018.6,928.5,0.4,0.6,1.0,216.4,0.0
2019-11-18 17:00:00,540.1,8.9,-1.0,24.8,25.9,45.7,1018.7,922.0,0.4,0.7,0.7,216.1,0.0
2019-11-18 17:10:00,578.8,9.8,-1.2,27.8,25.8,46.0,1018.7,914.8,0.4,0.5,0.8,216.1,0.0
2019-11-18 17:20:00,551.0,10.1,0.5,22.8,25.7,46.2,1018.8,923.2,0.3,0.5,0.9,215.7,0.0
2019-11-18 17:30:00,548.2,9.9,0.8,25.7,25.6,46.3,1018.9,919.3,0.4,0.6,0.8,215.7,0.0
2019-11-18 17:40:00,550.4,10.7,1.9,22.9,25.5,46.5,1019.0,913.1,0.2,0.6,0.7,215.7,0.0
2019-11-18 17:50:00,548.7,11.4,1.0,24.1,25.4,46.7,1019.0,909.0,0.2,0.4,0.5,215.7,0.0
2019-11-18 18:00:00,538.8,11.8,1.8,22.9,25.4,46.8,1019.1,912.2,0.5,0.8,1.0,215.4,0.0
2019-11-18 18:10:00,538.7,12.4,2.5,18.6,25.3,46.9,1019.2,906.7,0.4,0.5,0.8,215.4,0.0
2019-11-18 18:20:00,536.2,10.8,2.8,22.6,25.2,47.0,1019.2,906.8,0.3,0.5,0.6,215.4,0.0
2019-11-18 18:30:00,550.3,11.1,3.1,21.8,25.1,47.1,1019.2,906.0,0.4,0.7,0.8,215.4,0.0
2019-11-18 18:40:00,554.9,11.2,1.4,24.6,25.0,47.5,1019.3,895.1,0.5,0.6,0.6,215.1,0.0
2019-11-18 18:50:00,550.7,11.8,2.7,23.1,25.0,47.3,1019.4,909.9,0.6,0.9,1.3,215.0,0.0
2019-11-18 19:00:00,551.5,10.9,2.4,24.0,24.9,47.4,1019.4,908.0,0.8,1.1,1.3,215.0,0.0
2019-11-18 19:10:00,551.4,13.1,2.6,23.0,24.9,47.4,1019.4,908.2,0.8,1.1,1.2,215.0,0.0
2019-11-18 19:20:00,559.7,13.2,3.4,22.1,24.8,47.5,1019.5,900.8,0.8,1.0,1.1,215.0,0.0
2019-11-18 19:30:00,550.3,11.9,3.7,20.6,24.8,47.6,1019.5,910.0,0.7,0.9,1.0,214.7,0.0
2019-11-18 19:40:00,552.0,12.3,1.9,23.0,24.8,47.6,1019.6,907.9,0.8,1.1,1.4,214.8,0.0
2019-11-18 19:50:00,560.0,12.0,1.8,24.0,24.7,47.6,1019.7,907.3,0.8,1.0,1.1,214.7,0.0
2019-11-18 20:00:00,561.3,11.5,3.2,22.9,24.7,47.7,1019.8,905.9,0.8,1.1,1.3,214.7,0.0
2019-11-18 20:10:00,554.2,11.2,4.0,21.9,24.6,47.7,1019.8,912.2,0.6,1.0,1.0,214.7,0.0
2019-11-18 20:20:00,560.7,10.5,2.4,22.3,24.6,47.7,1019.9,908.0,0.9,1.2,1.6,214.7,0.0
2019-11-18 20:30:00,554.2,12.4,2.3,21.1,24.6,47.7,1019.9,908.9,0.8,1.1,1.3,214.7,0.0
2019-11-18 20:40:00,558.0,12.6,3.0,20.9,24.6,47.7,1019.9,907.4,0.6,0.9,1.0,214.7,0.0
2019-11-18 20:50:00,568.7,11.0,2.5,21.9,24.5,48.1,1019.9,898.1,0.8,1.1,1.1,214.7,0.0
2019-11-18 21:00:00,559.6,14.8,2.2,21.5,24.5,47.7,1019.9,913.7,0.7,0.9,1.1,214.3,0.0
2019-11-18 21:10:00,552.1,11.2,1.6,21.8,24.5,47.8,1019.8,912.6,0.5,0.8,0.8,214.5,0.0
2019-11-18 21:20:00,558.6,12.2,2.6,21.6,24.4,47.8,1019.9,913.1,0.8,1.1,1.1,214.4,0.0
2019-11-18 21:30:00,564.3,12.0,1.8,20.5,24.4,47.8,1019.9,905.1,0.7,0.9,0.9,214.3,0.0
2019-11-18 21:40:00,561.3,12.2,2.4,20.2,24.4,47.8,1019.8,917.9,0.9,1.2,1.2,214.3,0.0
2019-11-18 21:50:00,550.5,10.9,1.5,21.5,24.4,47.8,1019.9,917.9,0.8,1.0,1.2,214.3,0.0
2019-11-18 22:00:00,552.3,12.0,1.8,21.9,24.4,47.8,1020.0,919.3,0.8,1.1,1.1,214.3,0.0
2019-11-18 22:10:00,555.3,13.4,2.2,20.4,24.3,47.8,1020.1,915.9,0.6,0.7,0.9,214.3,0.0
2019-11-18 22:20:00,561.4,10.5,3.4,16.8,24.3,47.7,1020.1,923.1,0.8,1.0,1.0,214.3,0.0
2019-11-18 22:30:00,558.6,11.4,1.1,21.3,24.3,47.7,1020.2,923.7,0.8,1.3,1.3,214.3,0.0
2019-11-18 22:40:00,564.3,12.9,0.6,21.2,24.3,47.7,1020.3,924.8,0.6,0.9,1.1,214.3,0.0
2019-11-18 22:50:00,560.6,10.2,0.6,19.3,24.3,47.7,1020.4,924.5,0.8,0.9,1.1,214.3,0.0
2019-11-18 23:00:00,563.2,12.5,1.1,23.9,24.2,48.0,1020.4,915.9,0.8,1.0,1.1,214.2,0.0
2019-11-18 23:10:00,555.6,13.4,2.1,18.9,24.2,47.7,1020.4,929.4,0.6,0.8,0.8,214.0,0.0
2019-11-18 23:20:00,558.8,12.6,0.9,18.4,24.2,47.7,1020.4,933.0,0.5,0.9,0.9,214.0,0.0
2019-11-18 23:30:00,565.7,11.8,0.4,21.5,24.2,47.7,1020.6,926.3,0.5,0.6,0.6,214.3,0.0
2019-11-18 23:40:00,559.3,12.6,0.1,19.8,24.2,47.7,1020.6,924.2,0.6,1.2,1.6,214.0,0.0
2019-11-18 23:50:00,560.5,10.9,1.3,21.9,24.2,47.6,1020.8,935.9,0.6,0.8,1.0,214.0,0.0
2019-11-19 00:00:00,557.8,11.4,-1.2,24.5,24.2,47.6,1020.6,939.6,0.5,1.0,1.0,214.0,0.0
2019-11-19 00:10:00,547.6,13.2,1.0,21.9,24.2,47.6,1020.6,937.7,0.8,0.9,1.1,214.0,0.0
2019-11-19 00:20:00,559.9,11.3,2.3,18.6,24.1,47.7,1020.5,933.3,0.6,0.8,0.8,214.0,0.0
2019-11-19 00:30:00,554.4,12.8,1.4,16.0,24.1,47.6,1020.5,943.1,0.8,0.9,0.9,214.0,0.0
2019-11-19 00:40:00,555.6,11.7,2.3,18.2,24.1,47.6,1020.4,943.7,0.8,1.0,1.0,214.0,0.0
2019-11-19 00:50:00,560.7,13.7,1.7,19.5,24.1,47.6,1020.3,944.6,0.5,0.9,0.9,214.0,0.0
2019-11-19 01:00:00,560.3,11.9,1.4,18.9,24.1,47.6,1020.3,942.4,0.5,0.8,0.8,214.0,0.0
2019-11-19 01:10:00,558.4,13.4,1.2,19.2,24.0,48.1,1020.3,930.7,0.8,0.9,1.0,214.0,0.0
2019-11-19 01:20:00,556.0,10.5,0.9,19.4,24.0,47.6,1020.4,948.5,0.7,0.9,1.1,214.0,0.0
2019-11-19 01:30:00,546.8,11.6,1.7,20.4,24.0,47.6,1020.5,948.5,0.5,0.8,0.8,214.0,0.0
2019-11-19 01:40:00,551.8,11.0,-0.2,20.4,24.0,47.6,1020.5,948.0,0.4,0.7,0.9,214.0,0.0
2019-11-19 01:50:00,556.0,14.2,-0.4,21.5,24.0,47.6,1020.6,944.6,0.5,0.7,0.7,214.0,0.0
2019-11-19 02:00:00,541.5,10.6,0.8,17.8,24.0,47.5,1020.5,957.8,0.5,0.8,0.8,214.0,0.0
2019-11-19 02:10:00,536.5,12.4,-0.6,20.7,24.0,47.5,1020.4,962.2,0.4,0.9,0.9,214.0,0.0
2019-11-19 02:20:00,540.8,13.5,1.0,20.6,24.0,47.5,1020.5,957.4,0.4,0.5,0.8,214.0,0.0
2019-11-19 02:31:00,538.7,13.0,1.5,20.9,23.9,47.6,1020.5,946.5,0.6,0.8,0.8,214.0,0.0
2019-11-19 02:41:00,538.9,12.2,2.8,18.6,23.9,47.5,1020.4,963.6,0.6,1.0,1.2,213.6,0.0
2019-11-19 02:51:00,531.7,12.4,2.2,15.9,23.9,47.5,1020.3,964.1,0.4,0.8,1.1,213.6,0.0
2019-11-19 03:01:00,533.7,11.8,0.9,20.9,23.9,47.5,1020.4,967.1,0.4,0.8,0.8,213.8,0.0
2019-11-19 03:11:00,534.8,10.9,-0.2,21.1,23.9,47.6,1020.5,963.8,0.5,0.8,0.8,213.6,0.0
2019-11-19 03:21:00,539.5,13.0,1.2,18.9,23.9,47.9,1020.4,953.4,0.4,0.7,0.7,213.6,0.0
2019-11-19 03:31:00,538.2,13.1,0.7,19.5,23.9,47.5,1020.6,970.4,0.6,0.6,0.6,213.6,0.0
2019-11-19 03:41:00,541.8,12.3,0.4,20.2,23.9,47.5,1020.5,971.8,0.5,0.8,0.9,213.6,0.0
2019-11-19 03:51:00,532.9,12.2,2.5,16.7,23.9,47.5,1020.4,971.1,0.4,0.6,0.9,213.6,0.0
2019-11-19 04:01:00,553.4,11.9,2.0,18.3,23.8,47.5,1020.3,965.2,0.3,0.5,0.7,213.6,0.0
2019-11-19 04:11:00,535.9,12.8,2.5,16.8,23.8,47.5,1020.1,975.3,0.2,0.6,0.9,213.6,0.0
2019-11-19 04:21:00,534.2,11.6,0.7,18.7,23.8,47.5,1020.2,975.4,0.5,0.6,0.6,213.6,0.0
2019-11-19 04:31:00,534.6,11.2,0.4,20.5,23.8,47.5,1020.2,976.3,0.4,0.5,0.5,213.6,0.0
2019-11-19 04:41:00,533.5,12.5,0.6,19.7,23.8,47.5,1020.2,969.8,0.4,0.4,0.4,213.6,0.0
2019-11-19 04:51:00,538.7,12.3,1.4,18.1,23.8,47.5,1020.2,980.0,0.1,0.4,0.4,213.6,0.0
2019-11-19 05:01:00,524.5,12.4,0.5,21.6,23.8,47.4,1020.3,981.6,0.5,0.5,0.9,213.6,0.0
2019-11-19 05:11:00,527.0,12.1,1.5,20.5,23.8,47.4,1020.2,978.6,0.2,0.4,0.6,213.6,0.0
2019-11-19 05:21:00,528.2,10.9,1.2,18.3,23.7,47.4,1020.2,981.5,0.5,0.5,0.7,213.6,0.0
2019-11-19 05:31:00,532.5,11.3,1.2,19.4,23.7,47.8,1020.2,970.7,0.2,0.4,0.6,213.6,0.0
2019-11-19 05:41:00,534.1,11.1,1.3,18.6,23.7,47.4,1020.4,990.8,0.2,0.4,0.4,213.6,0.0
2019-11-19 05:51:00,530.9,11.5,1.2,18.9,23.7,47.5,1020.4,987.0,0.2,0.5,0.5,213.6,0.0
2019-11-19 06:01:00,532.5,10.7,1.7,18.1,23.7,47.4,1020.4,988.3,0.3,0.7,1.0,213.6,0.0
2019-11-19 06:11:00,539.2,11.3,1.1,21.2,23.7,47.5,1020.4,983.1,0.2,0.5,0.5,213.6,0.0
2019-11-19 06:21:00,525.9,11.9,0.0,21.1,23.7,47.4,1020.4,995.0,0.4,0.6,0.6,213.6,0.0
2019-11-19 06:31:00,519.9,11.4,2.4,17.4,23.7,47.4,1020.3,993.8,0.3,0.4,0.4,213.6,0.0
2019-11-19 06:41:00,525.8,10.8,2.7,17.0,23.7,47.4,1020.3,988.7,0.2,0.4,0.6,213.6,0.0
2019-11-19 06:51:00,530.9,11.6,1.7,20.6,23.6,47.4,1020.3,988.5,0.3,0.6,0.6,213.6,0.0
2019-11-19 07:01:00,521.7,13.3,3.7,15.1,23.6,47.4,1020.4,994.8,0.2,0.5,0.5,213.6,0.0
2019-11-19 07:11:00,511.5,12.0,-0.3,21.6,23.6,47.4,1020.4,1000.4,0.2,0.4,0.4,213.6,0.0
2019-11-19 07:21:00,517.3,12.2,0.8,18.5,23.6,47.4,1020.5,999.6,0.5,0.6,0.9,213.6,0.0
2019-11-19 07:31:00,516.1,11.1,1.0,19.8,23.6,47.4,1020.6,995.4,0.2,0.4,0.4,213.6,0.0
2019-11-19 07:41:00,524.6,12.1,0.0,19.4,23.6,47.6,1020.7,989.4,0.2,0.4,0.4,213.6,0.0
2019-11-19 07:51:00,512.6,12.2,0.4,21.8,23.6,47.2,1020.8,1006.0,0.1,0.4,0.6,213.6,0.0
2019-11-19 08:01:00,500.3,12.3,1.8,16.7,23.6,47.2,1020.9,1006.4,0.2,0.2,0.2,213.6,0.0
2019-11-19 08:11:00,500.3,8.4,2.5,18.3,23.6,47.2,1020.9,1009.7,0.3,0.5,0.5,213.6,0.0
2019-11-19 08:21:00,502.7,12.2,1.0,21.5,23.6,46.4,1020.9,1059.5,1.6,2.7,3.2,213.6,0.0
2019-11-19 08:31:00,412.3,11.6,-0.9,28.2,23.4,46.0,1021.0,1158.3,3.5,6.1,7.2,213.3,0.0
2019-11-19 08:41:00,313.0,7.8,-0.3,29.5,23.3,46.0,1021.0,1197.4,2.2,3.2,3.8,213.3,0.0
2019-11-19 08:51:00,275.5,8.4,1.5,24.5,23.2,46.4,1021.0,1105.9,2.6,4.5,5.6,213.3,0.0
2019-11-19 09:01:00,271.3,7.8,1.9,20.4,23.3,46.5,1020.9,1070.2,2.6,4.6,5.5,213.3,0.0
2019-11-19 09:11:00,272.1,6.4,2.4,22.0,23.5,46.6,1021.0,1042.5,4.0,6.6,7.1,213.3,0.0
2019-11-19 09:21:00,283.8,6.6,3.0,20.0,23.6,46.7,1021.0,1024.9,4.7,6.8,7.4,213.6,0.0
2019-11-19 09:31:00,279.4,7.8,3.0,21.0,23.7,47.0,1021.1,1014.1,3.4,6.0,7.4,213.6,0.0
2019-11-19 09:41:00,293.3,8.3,2.8,19.8,23.8,46.9,1021.1,1009.0,3.0,4.9,5.9,213.6,0.0
2019-11-19 09:51:00,299.5,7.9,2.3,21.9,23.9,47.3,1021.0,1013.9,2.8,4.3,4.8,214.0,0.0
2019-11-19 10:01:00,296.9,7.9,4.7,19.0,24.3,46.8,1021.0,1032.1,2.0,2.8,3.4,214.3,0.0
2019-11-19 10:11:00,294.8,6.1,3.5,19.8,24.5,46.5,1021.0,991.4,2.0,3.0,4.2,214.7,0.0
2019-11-19 10:21:00,661.7,10.2,1.1,20.0,24.6,46.4,1020.9,974.9,3.2,5.7,6.9,214.7,0.0
2019-11-19 10:31:00,688.1,10.7,-0.0,20.4,24.6,46.5,1020.9,957.5,3.1,5.1,6.8,214.7,0.0
2019-11-19 10:41:00,609.3,11.2,0.3,20.8,24.7,46.4,1020.8,958.0,3.1,4.9,5.8,214.7,0.0
2019-11-19 10:51:00,633.2,10.6,2.6,19.6,24.7,46.5,1020.8,958.0,2.4,4.1,5.8,215.0,0.0
2019-11-19 11:01:00,625.3,11.1,1.7,22.9,24.8,46.9,1020.6,952.4,2.2,3.6,5.6,215.0,0.0
2019-11-19 11:11:00,614.1,10.9,1.6,22.3,24.8,46.9,1020.5,940.6,2.1,3.5,4.9,215.0,0.0
2019-11-19 11:21:00,593.9,12.2,2.1,22.9,24.9,46.8,1020.3,950.0,1.8,2.9,3.5,215.0,0.0
2019-11-19 11:31:00,580.8,11.2,3.3,19.9,25.0,47.1,1019.9,947.7,1.9,3.2,3.7,215.4,0.0
2019-11-19 11:41:00,560.8,12.2,1.3,19.3,25.1,46.7,1019.8,941.3,1.6,2.4,3.1,215.4,0.0
2019-11-19 11:51:00,539.2,13.2,1.0,18.9,25.2,46.7,1019.6,926.1,1.8,2.9,3.3,215.4,0.0
2019-11-19 12:01:00,567.0,11.6,2.8,17.3,25.2,47.3,1019.5,905.4,1.8,2.8,3.3,215.5,0.0
2019-11-19 12:11:00,667.5,12.8,2.3,21.3,25.3,46.9,1019.3,902.9,1.6,2.2,2.4,215.7,0.0
2019-11-19 12:21:00,761.0,14.3,1.3,20.2,25.4,46.9,1019.2,892.9,1.3,2.2,2.7,215.7,0.0
2019-11-19 12:31:00,770.3,14.6,2.3,21.7,25.4,47.0,1019.1,888.9,1.8,2.6,3.0,215.7,0.0
2019-11-19 12:41:00,761.1,13.4,2.6,20.1,25.3,47.2,1019.1,874.1,1.7,2.3,2.5,215.7,0.0
2019-11-19 12:51:00,738.9,14.1,2.8,18.6,25.4,47.2,1019.1,880.6,1.4,2.4,2.6,215.7,0.0
2019-11-19 13:01:00,726.7,15.1,2.3,16.4,25.3,47.3,1019.1,881.1,1.5,1.9,2.2,215.7,0.0
2019-11-19 13:11:00,699.6,14.0,-0.5,24.9,25.3,47.3,1019.4,876.9,1.4,2.1,2.4,215.7,0.0
2019-11-19 13:21:00,694.0,14.7,1.3,20.9,25.3,47.6,1019.7,868.0,1.4,1.9,2.4,215.7,0.0
2019-11-19 13:31:00,676.4,13.7,3.7,18.4,25.3,47.7,1019.3,869.8,1.6,2.8,3.2,215.7,0.0
2019-11-19 13:41:00,663.5,13.9,3.5,20.3,25.3,47.8,1019.3,867.5,1.8,2.7,3.1,215.7,0.0
2019-11-19 13:51:00,644.7,15.1,4.3,21.3,25.2,48.3,1019.8,860.6,2.4,3.8,4.7,215.7,0.0
2019-11-19 14:01:00,629.8,12.9,4.7,19.8,25.2,48.5,1019.5,845.2,2.8,4.0,4.4,215.7,0.0
2019-11-19 14:11:00,602.5,12.7,3.4,24.3,25.2,49.1,1019.1,854.0,2.8,4.5,5.2,215.7,0.0
2019-11-19 14:21:00,603.4,13.8,4.5,24.7,25.2,49.3,1018.5,888.5,2.9,4.3,4.8,215.5,0.0
2019-11-19 14:31:00,675.8,14.0,5.8,22.4,25.1,49.6,1018.6,893.8,3.3,4.4,4.9,215.4,0.0
2019-11-19 14:41:00,640.7,12.1,6.5,22.4,25.0,49.8,1018.4,889.9,4.2,5.8,6.6,215.4,0.0
2019-11-19 14:51:00,750.8,14.8,5.4,26.5,25.0,50.0,1018.3,891.1,6.4,10.1,12.6,215.4,0.0
2019-11-19 15:01:00,672.0,13.7,6.5,24.7,25.0,50.0,1018.5,903.9,6.2,9.4,11.7,215.4,0.0
2019-11-19 15:11:00,568.4,13.7,6.5,25.1,25.0,50.2,1018.8,896.9,4.9,7.8,8.8,215.4,0.0
2019-11-19 15:21:00,492.1,9.9,7.6,26.2,25.0,50.2,1018.7,918.2,5.0,7.4,8.4,215.4,0.0
2019-11-19 15:31:00,499.8,9.2,8.3,26.2,25.0,50.6,1018.4,938.5,3.8,5.8,6.6,215.4,0.0
2019-11-19 15:41:00,462.9,10.2,7.2,27.9,24.9,51.0,1018.4,977.4,3.3,4.6,5.2,215.4,0.0
2019-11-19 15:51:00,419.9,10.3,5.9,31.4,24.9,50.9,1018.3,986.7,3.2,5.1,5.8,215.0,0.0
2019-11-19 16:01:00,408.0,8.9,7.7,29.3,24.9,51.2,1018.2,960.5,2.6,3.9,4.1,215.4,0.0
2019-11-19 16:11:00,411.2,9.3,7.4,23.4,25.0,51.3,1018.2,937.2,2.8,3.6,4.2,215.4,0.0
2019-11-19 16:21:00,368.2,11.1,4.5,25.2,25.1,50.6,1018.3,943.9,2.8,3.6,3.9,215.4,0.0
2019-11-19 16:31:00,360.1,8.8,3.4,24.5,25.1,50.2,1018.6,942.6,3.5,4.8,5.8,215.5,0.0
2019-11-19 21:09:00,261.7,4.2,3.8,17.4,24.5,51.2,1018.0,987.6,1.5,2.5,3.4,214.7,0.0
2019-11-19 21:20:00,266.5,5.2,2.3,18.5,24.5,51.3,1017.8,960.9,1.6,2.2,3.1,215.0,0.0
2019-11-19 21:31:00,275.3,5.8,1.2,18.0,24.5,50.9,1017.6,944.9,1.8,2.3,2.7,215.0,0.0
2019-11-19 21:41:00,297.9,6.4,0.5,18.4,24.5,51.1,1017.6,950.2,1.8,2.6,2.9,215.0,0.0
2019-11-19 21:51:00,283.9,4.9,3.1,15.7,24.5,51.4,1017.4,967.2,1.6,2.3,2.8,215.0,0.0
2019-11-19 22:01:00,287.9,5.4,6.2,18.1,24.5,52.1,1017.3,958.5,1.6,2.3,3.2,215.0,0.0
2019-11-19 22:11:00,287.1,6.4,2.3,17.9,24.5,51.6,1017.1,947.4,1.4,2.1,2.4,215.0,0.0
2019-11-19 22:21:00,300.6,4.6,1.7,19.0,24.4,51.5,1016.9,943.1,1.7,2.6,2.8,214.7,0.0
2019-11-19 22:31:00,307.1,4.2,1.3,18.5,24.4,51.4,1016.8,948.7,1.5,2.0,2.0,214.7,0.0
2019-11-19 22:42:00,320.1,7.2,1.4,18.0,24.4,51.3,1016.9,941.8,1.4,2.1,2.3,214.7,0.0
2019-11-19 22:52:00,329.2,6.8,2.0,15.6,24.4,51.2,1016.9,938.8,1.4,1.9,2.1,214.8,0.0
2019-11-19 23:02:00,336.0,6.2,1.7,16.6,24.3,51.2,1016.9,937.2,1.4,2.0,2.2,214.7,0.0
2019-11-19 23:12:00,354.0,5.0,1.1,17.2,24.3,51.5,1016.7,926.1,1.4,2.0,2.2,214.7,0.0
2019-11-19 23:22:00,349.2,6.2,0.9,17.1,24.3,51.1,1016.7,942.4,1.4,1.9,2.2,214.7,0.0
2019-11-19 23:32:00,353.0,5.9,1.6,17.7,24.3,51.0,1016.5,937.7,1.1,1.8,2.1,214.7,0.0
2019-11-19 23:42:00,365.7,6.3,1.0,16.4,24.2,51.0,1016.8,937.8,1.2,1.6,1.8,214.7,0.0
2019-11-19 23:52:00,383.5,5.7,0.8,18.7,24.2,51.0,1016.8,938.2,1.1,1.9,2.1,214.7,0.0
2019-11-20 00:02:00,379.4,9.3,3.6,16.6,24.2,50.9,1016.7,945.6,1.2,1.8,2.3,214.7,0.0
2019-11-20 00:12:00,385.6,7.4,0.8,18.5,24.2,50.9,1016.6,943.4,1.2,1.6,1.8,214.7,0.0
2019-11-20 00:22:00,387.1,8.3,0.7,18.6,24.2,50.8,1017.0,938.0,1.2,1.9,2.1,214.7,0.0
2019-11-20 00:32:00,398.0,7.3,1.6,17.6,24.2,50.8,1016.7,937.7,1.2,1.5,2.2,214.7,0.0
2019-11-20 00:42:00,397.5,10.6,0.3,17.9,24.1,50.8,1016.7,943.7,1.2,1.6,1.8,214.7,0.0
2019-11-20 00:52:00,392.0,8.3,1.4,16.8,24.1,50.7,1016.3,942.2,1.1,1.5,1.7,214.7,0.0
2019-11-20 01:02:00,393.4,7.8,2.5,16.2,24.1,50.7,1016.2,940.1,1.1,1.6,1.8,214.7,0.0
2019-11-20 01:12:00,401.4,8.6,0.6,20.0,24.1,50.7,1016.1,939.1,1.1,1.6,1.8,214.7,0.0
2019-11-20 01:22:00,413.2,7.5,1.7,18.5,24.1,51.0,1015.9,923.7,1.0,1.3,1.6,214.7,0.0
2019-11-20 01:32:00,411.2,8.1,1.1,18.9,24.1,50.7,1016.6,937.2,1.0,1.4,1.6,214.7,0.0
2019-11-20 01:42:00,404.3,9.6,0.9,17.9,24.1,50.7,1016.6,940.0,0.8,1.1,1.3,214.7,0.0
2019-11-20 01:52:00,413.6,8.2,0.5,18.0,24.0,50.6,1016.9,940.0,1.2,1.6,1.9,214.7,0.0
2019-11-20 02:02:00,416.7,7.5,1.2,18.1,24.0,50.7,1017.1,932.3,1.2,1.5,1.6,214.7,0.0
2019-11-20 02:12:00,409.5,8.0,1.7,18.4,24.0,50.6,1017.4,942.2,1.0,1.6,1.7,214.7,0.0
2019-11-20 02:22:00,417.8,6.9,3.3,14.0,24.0,50.6,1016.9,946.7,0.9,1.3,1.4,214.7,0.0
2019-11-20 02:32:00,412.7,9.0,2.8,16.1,24.0,50.6,1016.7,944.4,0.8,1.2,1.2,214.7,0.0
2019-11-20 02:42:00,418.5,7.4,1.9,15.9,24.0,50.6,1016.9,941.3,1.0,1.2,1.3,214.7,0.0
2019-11-20 02:52:00,415.1,8.1,3.3,12.4,24.0,50.6,1017.1,947.4,0.9,1.6,1.8,214.3,0.0
2019-11-20 03:02:00,414.5,8.5,1.0,20.6,23.9,50.6,1017.2,944.9,1.1,1.6,1.6,214.4,0.0
2019-11-20 03:12:00,420.6,6.5,2.1,19.2,23.9,50.6,1017.2,946.9,0.9,1.4,1.6,214.7,0.0
2019-11-20 03:22:00,425.4,8.2,0.9,20.1,23.9,50.6,1017.3,946.4,1.0,1.4,1.7,214.7,0.0
2019-11-20 03:32:00,429.9,9.0,2.0,17.5,23.9,51.0,1017.4,937.8,1.0,1.4,1.5,214.6,0.0
2019-11-20 03:42:00,418.7,8.0,3.5,16.1,23.9,50.6,1017.3,950.2,0.9,1.5,1.5,214.3,0.0
2019-11-20 03:52:00,420.2,6.7,1.8,18.9,23.9,50.6,1017.5,949.9,1.1,1.4,1.4,214.4,0.0
2019-11-20 04:02:00,423.6,7.6,3.3,14.8,23.9,50.6,1017.5,947.5,1.1,1.6,1.6,214.7,0.0
2019-11-20 04:12:00,433.2,9.7,1.0,18.6,23.9,50.6,1017.1,945.1,0.9,1.5,1.5,214.3,0.0
2019-11-20 04:22:00,423.1,7.4,2.4,16.7,23.9,50.5,1016.7,949.4,0.9,1.2,1.8,214.3,0.0
2019-11-20 04:32:00,422.5,8.8,1.6,16.7,23.9,50.5,1016.6,954.1,0.9,1.3,1.4,214.3,0.0
2019-11-20 04:42:00,431.6,8.1,2.0,18.3,23.8,50.5,1016.5,948.5,1.1,1.5,1.6,214.7,0.0
2019-11-20 04:52:00,433.6,9.7,0.9,15.7,23.8,50.6,1016.7,943.7,0.7,1.2,1.2,214.4,0.0
2019-11-20 05:02:00,425.8,9.6,1.0,17.9,23.8,50.5,1016.7,953.4,1.0,1.2,1.2,214.3,0.0
2019-11-20 05:12:00,428.2,8.9,-0.4,21.7,23.8,50.5,1016.4,957.3,1.0,1.3,1.7,214.3,0.0
2019-11-20 05:22:00,428.2,8.9,4.0,14.9,23.8,50.5,1016.8,954.1,0.9,1.4,2.1,214.3,0.0
2019-11-20 05:32:00,429.9,9.3,3.1,14.4,23.8,50.5,1016.6,954.2,0.8,1.0,1.0,214.3,0.0
2019-11-20 05:42:00,424.6,8.6,2.2,17.0,23.8,51.1,1016.8,938.2,1.0,1.2,1.2,214.3,0.0
2019-11-20 05:52:00,430.4,6.5,2.4,16.3,23.8,50.5,1016.6,957.0,0.9,1.1,1.2,214.3,0.0
2019-11-20 06:02:00,431.2,9.8,1.2,16.5,23.8,50.5,1016.8,957.6,0.8,1.1,1.2,214.3,0.0
